ID,Fecha,Tipo_Planta,Especie,Dataset,Epoca,Loss_Train,Loss_Val,Accuracy,Prediccion,Confianza,Correcta,Ubicacion,Temperatura,Humedad,Precision,Recall,F1_Score
826,2025-09-15,Arbol,Acer palmatum,Validation,12,0.216,0.26,0.852,Acer palmatum,0.779,1,Bosque Sur,14.8,50.5,0.818,0.818,0.818
827,2026-05-23,Arbol,Acer palmatum,Test,24,0.107,0.155,0.823,Acer palmatum,0.849,1,Cultivo Este,11.9,46.7,0.961,0.796,0.871
828,2026-04-14,Arbol,Acer palmatum,Train,8,0.189,0.149,0.917,Acer palmatum,0.645,1,Cultivo Sur,23.4,61.9,0.861,0.906,0.883
829,2025-01-07,Arbol,Acer palmatum,Validation,17,0.3,0.244,0.873,Acer palmatum,0.688,1,Parque Central,16.4,64.0,0.909,0.942,0.925
830,2026-01-25,Arbol,Acer palmatum,Test,30,0.143,0.184,0.951,Acer palmatum,0.854,1,Parque Central,25.4,56.7,0.964,0.831,0.893
831,2025-12-09,Arbol,Acer palmatum,Validation,18,0.178,0.188,0.889,Acer palmatum,0.86,1,Bosque Sur,10.3,83.6,0.807,0.942,0.869
832,2025-05-20,Arbol,Acer palmatum,Test,14,0.16,0.214,0.873,Acer palmatum,0.865,1,Parque Central,20.5,88.1,0.862,0.78,0.819
833,2026-12-13,Arbol,Acer palmatum,Test,11,0.149,0.171,0.903,Acer palmatum,0.936,1,Jardin Botanico,12.0,43.6,0.945,0.774,0.851
834,2025-07-01,Arbol,Acer palmatum,Validation,17,0.186,0.305,0.823,Acer palmatum,0.651,1,Parque Central,23.9,87.3,0.838,0.897,0.867
835,2026-12-13,Arbol,Acer palmatum,Validation,25,0.283,0.306,0.979,Acer palmatum,0.609,1,Jardin Botanico,12.8,70.5,0.859,0.883,0.871
836,2025-09-06,Arbol,Acer palmatum,Test,15,0.247,0.095,0.866,Acer palmatum,0.797,1,Jardin Botanico,24.0,76.4,0.851,0.803,0.826
837,2026-02-07,Arbol,Acer palmatum,Validation,16,0.187,0.253,0.847,Acer palmatum,0.633,1,Bosque Norte,13.0,51.2,0.91,0.879,0.894
838,2025-07-24,Arbol,Acer palmatum,Test,23,0.247,0.175,0.873,Acer palmatum,0.754,1,Cultivo Este,14.8,43.1,0.951,0.904,0.927
839,2026-11-30,Arbol,Acer palmatum,Train,29,0.062,0.29,0.845,Acer palmatum,0.924,1,Cultivo Este,27.6,87.3,0.978,0.787,0.872
840,2026-04-18,Arbol,Acer palmatum,Train,27,0.208,0.201,0.834,Acer palmatum,0.798,1,Cultivo Sur,23.2,80.5,0.919,0.852,0.884
841,2025-10-26,Arbol,Acer palmatum,Validation,27,0.23,0.215,0.961,Acer palmatum,0.959,1,Bosque Norte,11.4,81.0,0.919,0.775,0.841
842,2026-11-21,Arbol,Acer palmatum,Validation,20,0.087,0.282,0.802,Acer palmatum,0.666,1,Cultivo Sur,24.5,75.7,0.866,0.869,0.868
843,2025-09-05,Arbol,Acer palmatum,Test,13,0.149,0.08,0.822,Triticum aestivum,0.808,0,Bosque Sur,26.9,60.9,0.927,0.898,0.912
844,2026-03-10,Arbol,Acer palmatum,Train,30,0.098,0.307,0.93,Acer palmatum,0.949,1,Jardin Botanico,12.9,89.5,0.894,0.766,0.825
845,2026-04-05,Arbol,Acer palmatum,Train,24,0.12,0.26,0.832,Acer palmatum,0.826,1,Jardin Botanico,32.6,56.0,0.802,0.969,0.878
846,2026-02-15,Arbol,Acer palmatum,Test,22,0.134,0.137,0.856,Acer palmatum,0.67,1,Cultivo Este,32.5,59.9,0.834,0.887,0.86
847,2026-03-05,Arbol,Acer palmatum,Test,22,0.236,0.342,0.879,Acer palmatum,0.936,1,Bosque Norte,24.1,47.9,0.881,0.821,0.85
848,2026-12-20,Arbol,Acer palmatum,Validation,30,0.272,0.199,0.962,Acer palmatum,0.893,1,Cultivo Este,22.2,70.2,0.892,0.893,0.893
849,2026-10-16,Arbol,Acer palmatum,Test,7,0.061,0.168,0.912,Acer palmatum,0.622,1,Bosque Norte,10.6,62.5,0.977,0.897,0.935
850,2026-11-05,Arbol,Acer palmatum,Train,26,0.091,0.266,0.893,Acer palmatum,0.678,1,Parque Central,18.0,69.6,0.879,0.808,0.842
851,2026-10-25,Arbol,Salix babylonica,Train,24,0.253,0.283,0.936,Salix babylonica,0.879,1,Bosque Norte,26.7,63.8,0.827,0.766,0.795
852,2026-10-23,Arbol,Salix babylonica,Test,26,0.244,0.215,0.864,Salix babylonica,0.708,1,Bosque Sur,26.1,74.6,0.807,0.887,0.845
853,2025-12-06,Arbol,Salix babylonica,Validation,30,0.19,0.318,0.895,Salix babylonica,0.802,1,Jardin Botanico,24.4,77.5,0.862,0.919,0.89
854,2025-04-11,Arbol,Salix babylonica,Train,13,0.284,0.223,0.911,Quercus robur,0.788,0,Cultivo Sur,12.3,78.4,0.813,0.762,0.787
855,2026-06-16,Arbol,Salix babylonica,Test,22,0.259,0.1,0.959,Salix babylonica,0.7,1,Cultivo Este,24.8,86.8,0.856,0.817,0.836
856,2026-08-13,Arbol,Salix babylonica,Test,12,0.136,0.155,0.979,Salix babylonica,0.893,1,Jardin Botanico,26.1,57.8,0.875,0.902,0.888
857,2026-02-05,Arbol,Salix babylonica,Validation,19,0.241,0.225,0.951,Salix babylonica,0.613,1,Bosque Sur,19.2,51.9,0.806,0.872,0.837
858,2026-12-09,Arbol,Salix babylonica,Test,21,0.106,0.329,0.877,Salix babylonica,0.984,1,Cultivo Sur,23.9,86.5,0.813,0.96,0.88
859,2025-01-26,Arbol,Salix babylonica,Validation,20,0.085,0.106,0.876,Salix babylonica,0.964,1,Bosque Norte,23.6,66.4,0.935,0.949,0.942
860,2026-03-02,Arbol,Salix babylonica,Validation,7,0.072,0.251,0.965,Salix babylonica,0.681,1,Bosque Norte,26.6,43.9,0.8,0.928,0.859
861,2025-05-26,Arbol,Salix babylonica,Test,16,0.125,0.205,0.908,Salix babylonica,0.667,1,Parque Central,28.5,55.1,0.83,0.912,0.869
862,2026-04-12,Arbol,Salix babylonica,Validation,30,0.082,0.195,0.844,Salix babylonica,0.892,1,Cultivo Sur,16.6,84.1,0.828,0.901,0.863
863,2025-12-23,Arbol,Salix babylonica,Test,20,0.072,0.186,0.928,Bougainvillea spectabilis,0.857,0,Bosque Norte,25.6,54.1,0.835,0.885,0.859
864,2026-12-15,Arbol,Salix babylonica,Validation,19,0.176,0.271,0.845,Salix babylonica,0.727,1,Parque Central,18.4,41.3,0.819,0.908,0.861
865,2025-11-04,Arbol,Salix babylonica,Train,6,0.18,0.203,0.806,Salix babylonica,0.943,1,Bosque Sur,10.3,87.2,0.945,0.947,0.946
866,2025-01-24,Arbol,Salix babylonica,Train,15,0.056,0.237,0.899,Salix babylonica,0.686,1,Bosque Sur,20.7,72.6,0.862,0.953,0.905
867,2026-11-25,Arbol,Salix babylonica,Train,30,0.091,0.143,0.847,Salix babylonica,0.615,1,Cultivo Sur,13.1,89.3,0.8,0.956,0.871
868,2025-09-07,Arbol,Salix babylonica,Test,21,0.23,0.311,0.846,Salix babylonica,0.608,1,Cultivo Sur,15.6,42.8,0.821,0.774,0.796
869,2025-06-13,Arbol,Salix babylonica,Test,15,0.179,0.148,0.969,Salix babylonica,0.953,1,Cultivo Este,24.2,57.7,0.878,0.801,0.837
870,2026-04-19,Arbol,Salix babylonica,Validation,12,0.163,0.311,0.97,Salix babylonica,0.731,1,Jardin Botanico,24.0,44.8,0.874,0.91,0.892
871,2025-07-08,Arbol,Salix babylonica,Test,10,0.269,0.123,0.882,Salix babylonica,0.836,1,Bosque Sur,27.3,59.2,0.874,0.795,0.833
872,2026-03-19,Arbol,Salix babylonica,Test,17,0.067,0.205,0.948,Salix babylonica,0.84,1,Bosque Norte,30.8,64.7,0.902,0.847,0.874
873,2026-09-21,Arbol,Salix babylonica,Test,11,0.224,0.293,0.853,Salix babylonica,0.793,1,Jardin Botanico,20.5,60.5,0.802,0.817,0.81
874,2026-03-16,Arbol,Salix babylonica,Test,17,0.064,0.133,0.802,Salix babylonica,0.845,1,Bosque Norte,17.9,88.7,0.825,0.793,0.809
875,2025-08-08,Arbol,Salix babylonica,Test,11,0.052,0.307,0.806,Salix babylonica,0.967,1,Parque Central,32.3,66.8,0.862,0.829,0.845
876,2025-03-06,Arbol,Salix babylonica,Test,23,0.212,0.092,0.81,Salix babylonica,0.778,1,Bosque Norte,23.7,84.4,0.918,0.835,0.874
877,2025-07-11,Arbol,Salix babylonica,Test,16,0.149,0.165,0.872,Salix babylonica,0.659,1,Parque Central,22.6,80.1,0.948,0.796,0.866
878,2026-04-14,Arbol,Salix babylonica,Train,8,0.227,0.212,0.846,Salix babylonica,0.945,1,Parque Central,24.4,51.1,0.888,0.937,0.912
879,2026-05-17,Arbol,Salix babylonica,Test,21,0.298,0.115,0.943,Salix babylonica,0.754,1,Bosque Sur,22.3,84.0,0.945,0.76,0.842
880,2026-09-04,Arbol,Salix babylonica,Validation,17,0.051,0.146,0.923,Salix babylonica,0.647,1,Cultivo Este,12.8,60.5,0.897,0.761,0.823
881,2026-08-25,Arbol,Salix babylonica,Validation,8,0.07,0.334,0.847,Salix babylonica,0.933,1,Parque Central,31.6,78.6,0.928,0.789,0.853
882,2026-04-14,Arbol,Salix babylonica,Validation,24,0.199,0.171,0.847,Salix babylonica,0.648,1,Cultivo Sur,22.7,69.3,0.948,0.919,0.933
883,2026-12-24,Arbol,Salix babylonica,Test,30,0.21,0.323,0.83,Salix babylonica,0.749,1,Parque Central,13.5,71.2,0.886,0.83,0.857
884,2026-08-28,Arbol,Salix babylonica,Test,7,0.288,0.097,0.909,Salix babylonica,0.622,1,Bosque Sur,32.3,66.5,0.968,0.811,0.883
885,2025-11-17,Arbol,Salix babylonica,Train,8,0.06,0.317,0.857,Salix babylonica,0.65,1,Cultivo Sur,21.7,69.9,0.95,0.783,0.858
886,2025-04-30,Arbol,Salix babylonica,Validation,10,0.155,0.322,0.977,Salix babylonica,0.848,1,Parque Central,14.0,85.3,0.849,0.757,0.801
887,2025-05-25,Arbol,Salix babylonica,Test,21,0.239,0.278,0.928,Salix babylonica,0.678,1,Jardin Botanico,15.3,74.4,0.828,0.953,0.886
888,2026-09-03,Arbol,Salix babylonica,Validation,9,0.246,0.202,0.943,Salix babylonica,0.927,1,Cultivo Este,26.4,51.4,0.879,0.922,0.9
889,2026-03-10,Arbol,Salix babylonica,Validation,10,0.118,0.137,0.882,Salix babylonica,0.954,1,Jardin Botanico,12.6,76.0,0.857,0.776,0.814
890,2026-07-05,Arbol,Salix babylonica,Test,27,0.192,0.178,0.936,Salix babylonica,0.7,1,Bosque Sur,27.3,42.0,0.817,0.953,0.88
891,2026-07-23,Arbol,Salix babylonica,Train,10,0.105,0.263,0.939,Salix babylonica,0.785,1,Jardin Botanico,25.4,62.8,0.881,0.89,0.885
892,2025-07-11,Arbol,Salix babylonica,Validation,15,0.25,0.191,0.841,Rosa canina,0.758,0,Jardin Botanico,30.7,51.4,0.89,0.935,0.912
893,2025-02-24,Arbol,Salix babylonica,Test,16,0.211,0.146,0.82,Salix babylonica,0.91,1,Bosque Norte,12.5,53.6,0.945,0.828,0.883
894,2025-05-20,Arbol,Salix babylonica,Validation,11,0.295,0.152,0.807,Salix babylonica,0.875,1,Jardin Botanico,21.3,45.0,0.862,0.964,0.91
895,2026-06-02,Arbol,Salix babylonica,Test,25,0.085,0.114,0.832,Salix babylonica,0.975,1,Jardin Botanico,27.3,80.1,0.806,0.941,0.868
896,2026-12-03,Arbol,Salix babylonica,Validation,20,0.17,0.229,0.914,Salix babylonica,0.7,1,Jardin Botanico,33.7,48.5,0.861,0.802,0.83
897,2026-05-16,Arbol,Salix babylonica,Test,10,0.133,0.201,0.903,Passiflora edulis,0.77,0,Bosque Norte,20.4,76.6,0.803,0.856,0.828
898,2025-02-01,Arbol,Salix babylonica,Test,30,0.202,0.238,0.867,Salix babylonica,0.79,1,Cultivo Sur,17.8,47.1,0.95,0.805,0.871
899,2025-02-03,Arbol,Salix babylonica,Validation,13,0.215,0.337,0.931,Salix babylonica,0.62,1,Cultivo Sur,32.1,83.1,0.819,0.9,0.858
900,2025-10-23,Arbol,Salix babylonica,Test,10,0.183,0.324,0.815,Salix babylonica,0.675,1,Jardin Botanico,21.0,69.2,0.905,0.965,0.934
901,2026-05-23,Herbacea,Helianthus annuus,Test,22,0.062,0.296,0.909,Helianthus annuus,0.677,1,Cultivo Este,22.4,77.1,0.978,0.836,0.901
902,2026-08-10,Herbacea,Helianthus annuus,Train,8,0.293,0.259,0.873,Helianthus annuus,0.709,1,Parque Central,28.3,52.1,0.89,0.817,0.852
903,2026-01-11,Herbacea,Helianthus annuus,Test,22,0.207,0.112,0.918,Helianthus annuus,0.71,1,Bosque Norte,10.0,46.3,0.895,0.814,0.853
904,2026-07-14,Herbacea,Helianthus annuus,Test,11,0.245,0.244,0.975,Passiflora edulis,0.746,0,Jardin Botanico,27.0,43.2,0.956,0.801,0.872
905,2026-11-01,Herbacea,Helianthus annuus,Train,29,0.122,0.112,0.927,Helianthus annuus,0.851,1,Cultivo Sur,19.3,87.5,0.973,0.869,0.918
906,2025-02-03,Herbacea,Helianthus annuus,Validation,19,0.13,0.148,0.896,Helianthus annuus,0.921,1,Parque Central,12.6,87.2,0.855,0.953,0.901
907,2025-03-31,Herbacea,Helianthus annuus,Validation,19,0.146,0.189,0.941,Helianthus annuus,0.975,1,Bosque Norte,13.2,61.0,0.833,0.907,0.868
908,2025-08-03,Herbacea,Helianthus annuus,Train,30,0.063,0.265,0.879,Helianthus annuus,0.676,1,Bosque Sur,30.4,80.1,0.868,0.83,0.848
909,2026-12-07,Herbacea,Helianthus annuus,Test,16,0.122,0.144,0.931,Helianthus annuus,0.616,1,Bosque Sur,12.4,40.3,0.854,0.89,0.872
910,2026-10-10,Herbacea,Helianthus annuus,Test,18,0.122,0.12,0.843,Helianthus annuus,0.965,1,Cultivo Sur,23.0,58.2,0.812,0.969,0.884
911,2025-05-23,Herbacea,Helianthus annuus,Test,30,0.102,0.182,0.857,Helianthus annuus,0.864,1,Cultivo Sur,17.2,68.9,0.871,0.824,0.847
912,2025-03-02,Herbacea,Helianthus annuus,Train,23,0.284,0.182,0.92,Helianthus annuus,0.699,1,Parque Central,13.2,42.9,0.834,0.84,0.837
913,2025-10-15,Herbacea,Helianthus annuus,Test,24,0.24,0.084,0.9,Helianthus annuus,0.748,1,Cultivo Este,22.7,68.1,0.828,0.788,0.808
914,2025-11-28,Herbacea,Helianthus annuus,Train,27,0.268,0.132,0.818,Helianthus annuus,0.95,1,Parque Central,18.7,67.6,0.853,0.911,0.881
915,2026-08-10,Herbacea,Helianthus annuus,Validation,13,0.181,0.135,0.881,Helianthus annuus,0.911,1,Cultivo Este,24.8,44.8,0.823,0.88,0.85
916,2025-04-08,Herbacea,Helianthus annuus,Test,9,0.207,0.121,0.928,Helianthus annuus,0.864,1,Jardin Botanico,10.6,60.6,0.926,0.924,0.925
917,2025-10-11,Herbacea,Helianthus annuus,Train,25,0.198,0.327,0.944,Helianthus annuus,0.959,1,Cultivo Sur,34.5,40.5,0.92,0.798,0.855
918,2025-05-16,Herbacea,Helianthus annuus,Test,12,0.113,0.345,0.91,Helianthus annuus,0.909,1,Cultivo Sur,12.1,49.2,0.874,0.939,0.906
919,2025-11-26,Herbacea,Helianthus annuus,Test,12,0.053,0.257,0.866,Helianthus annuus,0.838,1,Bosque Sur,27.4,57.1,0.804,0.93,0.862
920,2026-05-17,Herbacea,Helianthus annuus,Validation,9,0.18,0.28,0.892,Helianthus annuus,0.765,1,Cultivo Este,20.0,41.3,0.813,0.88,0.845
921,2025-10-03,Herbacea,Helianthus annuus,Test,25,0.132,0.239,0.953,Helianthus annuus,0.772,1,Jardin Botanico,10.4,43.7,0.976,0.942,0.959
922,2026-04-08,Herbacea,Helianthus annuus,Validation,7,0.068,0.131,0.939,Helianthus annuus,0.928,1,Bosque Sur,25.4,72.2,0.974,0.903,0.937
923,2026-02-17,Herbacea,Helianthus annuus,Train,21,0.115,0.271,0.839,Helianthus annuus,0.616,1,Bosque Sur,15.0,48.9,0.949,0.923,0.936
924,2026-12-13,Herbacea,Helianthus annuus,Validation,16,0.169,0.153,0.805,Helianthus annuus,0.836,1,Jardin Botanico,19.9,54.9,0.875,0.862,0.869
925,2025-12-02,Herbacea,Helianthus annuus,Validation,23,0.174,0.115,0.925,Helianthus annuus,0.68,1,Bosque Norte,21.0,43.3,0.934,0.939,0.937
926,2025-04-06,Herbacea,Helianthus annuus,Test,28,0.266,0.205,0.934,Helianthus annuus,0.842,1,Jardin Botanico,30.1,61.6,0.823,0.949,0.881
927,2026-11-12,Herbacea,Helianthus annuus,Test,27,0.172,0.205,0.941,Helianthus annuus,0.92,1,Parque Central,23.9,49.0,0.883,0.957,0.919
928,2026-07-02,Herbacea,Helianthus annuus,Train,17,0.253,0.089,0.884,Helianthus annuus,0.852,1,Cultivo Sur,30.8,42.5,0.974,0.916,0.944
929,2025-08-05,Herbacea,Helianthus annuus,Validation,20,0.129,0.156,0.896,Helianthus annuus,0.62,1,Parque Central,14.0,80.6,0.899,0.793,0.843
930,2025-10-18,Herbacea,Helianthus annuus,Validation,15,0.179,0.286,0.881,Helianthus annuus,0.908,1,Cultivo Este,25.5,45.7,0.842,0.85,0.846
931,2025-05-14,Herbacea,Helianthus annuus,Test,23,0.236,0.237,0.87,Helianthus annuus,0.667,1,Jardin Botanico,15.7,68.8,0.879,0.837,0.857
932,2026-11-30,Herbacea,Helianthus annuus,Validation,29,0.216,0.31,0.846,Helianthus annuus,0.792,1,Bosque Norte,34.4,56.7,0.893,0.788,0.837
933,2025-04-12,Herbacea,Helianthus annuus,Train,25,0.072,0.339,0.929,Helianthus annuus,0.907,1,Jardin Botanico,27.6,69.5,0.816,0.883,0.848
934,2025-05-08,Herbacea,Helianthus annuus,Train,10,0.175,0.332,0.905,Helianthus annuus,0.81,1,Jardin Botanico,21.4,50.5,0.955,0.961,0.957
935,2025-01-01,Herbacea,Helianthus annuus,Validation,18,0.145,0.201,0.977,Helianthus annuus,0.737,1,Cultivo Sur,21.3,46.7,0.843,0.862,0.853
936,2025-05-16,Herbacea,Helianthus annuus,Test,25,0.24,0.12,0.903,Helianthus annuus,0.699,1,Parque Central,15.7,40.6,0.94,0.876,0.906
937,2025-10-08,Herbacea,Helianthus annuus,Train,7,0.296,0.163,0.823,Helianthus annuus,0.678,1,Bosque Sur,24.7,43.2,0.856,0.776,0.814
938,2025-09-14,Herbacea,Helianthus annuus,Validation,7,0.163,0.086,0.915,Helianthus annuus,0.761,1,Parque Central,16.8,50.3,0.973,0.804,0.881
939,2026-10-27,Herbacea,Helianthus annuus,Test,10,0.222,0.233,0.955,Helianthus annuus,0.646,1,Bosque Norte,29.6,73.7,0.875,0.79,0.83
940,2026-10-03,Herbacea,Helianthus annuus,Validation,14,0.286,0.118,0.916,Helianthus annuus,0.749,1,Bosque Sur,33.9,56.5,0.925,0.847,0.884
941,2026-03-16,Herbacea,Helianthus annuus,Test,25,0.251,0.349,0.845,Camellia japonica,0.77,0,Bosque Norte,23.0,54.7,0.962,0.809,0.879
942,2025-04-08,Herbacea,Helianthus annuus,Test,5,0.161,0.126,0.957,Helianthus annuus,0.875,1,Cultivo Sur,12.1,72.5,0.84,0.812,0.826
943,2025-03-21,Herbacea,Helianthus annuus,Validation,9,0.112,0.331,0.968,Helianthus annuus,0.881,1,Cultivo Este,29.1,44.6,0.972,0.751,0.847
944,2026-06-16,Herbacea,Helianthus annuus,Train,26,0.253,0.116,0.884,Helianthus annuus,0.966,1,Jardin Botanico,14.6,88.9,0.842,0.79,0.815
945,2026-12-14,Herbacea,Helianthus annuus,Train,15,0.129,0.195,0.856,Quercus robur,0.709,0,Bosque Norte,34.3,47.7,0.9,0.787,0.84
946,2026-12-12,Herbacea,Helianthus annuus,Validation,9,0.279,0.158,0.833,Helianthus annuus,0.854,1,Jardin Botanico,27.8,74.4,0.8,0.881,0.839
947,2025-08-23,Herbacea,Helianthus annuus,Train,17,0.281,0.203,0.952,Helianthus annuus,0.776,1,Bosque Norte,20.6,47.8,0.845,0.96,0.899
948,2025-04-15,Herbacea,Helianthus annuus,Test,8,0.161,0.291,0.922,Helianthus annuus,0.848,1,Parque Central,32.7,40.9,0.897,0.755,0.82
949,2025-11-03,Herbacea,Helianthus annuus,Validation,9,0.131,0.117,0.96,Helianthus annuus,0.784,1,Jardin Botanico,32.0,69.3,0.942,0.869,0.904
950,2026-10-19,Herbacea,Helianthus annuus,Train,26,0.15,0.219,0.945,Helianthus annuus,0.746,1,Cultivo Sur,19.7,44.8,0.945,0.895,0.919
951,2026-07-31,Herbacea,Solanum lycopersicum,Train,5,0.153,0.19,0.922,Acer palmatum,0.626,0,Cultivo Este,24.8,78.6,0.816,0.893,0.853
952,2025-06-18,Herbacea,Solanum lycopersicum,Test,19,0.214,0.318,0.887,Solanum lycopersicum,0.811,1,Parque Central,33.0,85.0,0.831,0.947,0.885
953,2025-08-07,Herbacea,Solanum lycopersicum,Test,25,0.147,0.157,0.848,Solanum lycopersicum,0.936,1,Bosque Sur,11.7,73.9,0.849,0.836,0.843
954,2026-02-26,Herbacea,Solanum lycopersicum,Train,24,0.117,0.287,0.959,Solanum lycopersicum,0.686,1,Bosque Sur,21.6,63.5,0.862,0.764,0.81
955,2025-08-11,Herbacea,Solanum lycopersicum,Validation,7,0.218,0.309,0.802,Solanum lycopersicum,0.757,1,Bosque Norte,32.7,77.0,0.937,0.863,0.899
956,2025-05-07,Herbacea,Solanum lycopersicum,Train,23,0.18,0.257,0.875,Solanum lycopersicum,0.879,1,Bosque Sur,31.5,47.7,0.895,0.827,0.86
957,2025-12-26,Herbacea,Solanum lycopersicum,Validation,18,0.112,0.253,0.958,Solanum lycopersicum,0.763,1,Parque Central,32.8,89.7,0.873,0.901,0.887
958,2025-09-11,Herbacea,Solanum lycopersicum,Train,13,0.29,0.106,0.803,Solanum lycopersicum,0.663,1,Bosque Sur,34.9,49.0,0.842,0.959,0.897
959,2025-09-12,Herbacea,Solanum lycopersicum,Train,22,0.201,0.155,0.955,Solanum lycopersicum,0.711,1,Cultivo Este,27.2,73.7,0.953,0.754,0.842
960,2026-09-15,Herbacea,Solanum lycopersicum,Test,14,0.122,0.298,0.944,Solanum lycopersicum,0.778,1,Bosque Sur,25.2,70.2,0.806,0.84,0.823
961,2026-11-06,Herbacea,Solanum lycopersicum,Train,14,0.116,0.225,0.881,Solanum lycopersicum,0.772,1,Cultivo Sur,12.3,75.9,0.877,0.811,0.842
962,2026-09-14,Herbacea,Solanum lycopersicum,Test,21,0.107,0.238,0.867,Solanum lycopersicum,0.775,1,Cultivo Sur,23.4,50.2,0.835,0.841,0.838
963,2026-02-06,Herbacea,Solanum lycopersicum,Test,14,0.153,0.09,0.89,Solanum lycopersicum,0.816,1,Bosque Sur,24.0,75.4,0.958,0.845,0.898
964,2025-09-03,Herbacea,Solanum lycopersicum,Train,20,0.287,0.117,0.89,Solanum lycopersicum,0.684,1,Jardin Botanico,11.5,56.3,0.845,0.928,0.885
965,2025-09-04,Herbacea,Solanum lycopersicum,Train,20,0.086,0.082,0.945,Solanum lycopersicum,0.669,1,Bosque Sur,25.2,56.8,0.928,0.867,0.897
966,2025-03-14,Herbacea,Solanum lycopersicum,Test,21,0.106,0.131,0.877,Solanum lycopersicum,0.857,1,Bosque Norte,16.6,40.6,0.857,0.769,0.811
967,2025-11-21,Herbacea,Solanum lycopersicum,Validation,9,0.197,0.207,0.903,Solanum lycopersicum,0.962,1,Jardin Botanico,30.7,56.1,0.909,0.962,0.935
968,2026-03-07,Herbacea,Solanum lycopersicum,Test,16,0.236,0.216,0.812,Solanum lycopersicum,0.882,1,Cultivo Este,30.1,54.5,0.847,0.861,0.854
969,2025-06-26,Herbacea,Solanum lycopersicum,Test,29,0.261,0.222,0.924,Solanum lycopersicum,0.945,1,Jardin Botanico,22.4,55.7,0.877,0.946,0.91
970,2025-01-18,Herbacea,Solanum lycopersicum,Train,23,0.266,0.276,0.873,Solanum lycopersicum,0.684,1,Bosque Norte,18.9,54.2,0.84,0.835,0.838
971,2025-09-26,Herbacea,Solanum lycopersicum,Train,11,0.164,0.184,0.977,Solanum lycopersicum,0.753,1,Bosque Norte,12.0,44.5,0.934,0.805,0.865
972,2026-02-12,Herbacea,Solanum lycopersicum,Train,21,0.158,0.095,0.893,Solanum lycopersicum,0.797,1,Parque Central,13.7,45.2,0.908,0.842,0.874
973,2026-12-31,Herbacea,Solanum lycopersicum,Test,21,0.099,0.148,0.831,Solanum lycopersicum,0.974,1,Jardin Botanico,31.4,51.5,0.818,0.884,0.85
974,2026-12-20,Herbacea,Solanum lycopersicum,Validation,17,0.055,0.261,0.894,Solanum lycopersicum,0.95,1,Bosque Norte,14.1,80.2,0.838,0.858,0.848
975,2026-07-04,Herbacea,Solanum lycopersicum,Test,22,0.093,0.149,0.847,Solanum lycopersicum,0.817,1,Cultivo Este,20.3,87.4,0.823,0.838,0.83
976,2025-10-12,Herbacea,Solanum lycopersicum,Train,7,0.243,0.172,0.826,Solanum lycopersicum,0.935,1,Parque Central,17.7,72.9,0.975,0.801,0.879
977,2026-06-08,Herbacea,Solanum lycopersicum,Train,11,0.233,0.104,0.92,Solanum lycopersicum,0.949,1,Cultivo Sur,11.4,47.0,0.885,0.859,0.872
978,2025-12-01,Herbacea,Solanum lycopersicum,Test,17,0.084,0.217,0.823,Solanum lycopersicum,0.786,1,Cultivo Este,29.1,52.9,0.879,0.839,0.858
979,2026-10-28,Herbacea,Solanum lycopersicum,Test,26,0.26,0.192,0.938,Solanum lycopersicum,0.616,1,Bosque Sur,13.1,50.2,0.979,0.901,0.938
980,2025-11-14,Herbacea,Solanum lycopersicum,Train,27,0.214,0.272,0.906,Solanum lycopersicum,0.739,1,Jardin Botanico,24.4,57.1,0.952,0.826,0.885
981,2025-09-02,Herbacea,Solanum lycopersicum,Test,6,0.068,0.317,0.854,Solanum lycopersicum,0.854,1,Cultivo Sur,18.2,59.6,0.979,0.778,0.867
982,2026-03-21,Herbacea,Solanum lycopersicum,Train,8,0.23,0.218,0.97,Solanum lycopersicum,0.616,1,Jardin Botanico,22.6,69.2,0.862,0.84,0.851
983,2025-02-26,Herbacea,Solanum lycopersicum,Test,14,0.263,0.145,0.958,Solanum lycopersicum,0.607,0,Bosque Sur,28.3,86.7,0.809,0.876,0.841
984,2026-11-05,Herbacea,Solanum lycopersicum,Test,28,0.28,0.207,0.805,Solanum lycopersicum,0.869,1,Cultivo Sur,22.0,46.2,0.879,0.76,0.815
985,2025-01-13,Herbacea,Solanum lycopersicum,Train,27,0.206,0.217,0.947,Solanum lycopersicum,0.936,1,Cultivo Sur,25.4,40.6,0.812,0.876,0.843
986,2025-01-12,Herbacea,Solanum lycopersicum,Test,10,0.212,0.175,0.965,Solanum lycopersicum,0.652,1,Jardin Botanico,26.8,40.2,0.875,0.874,0.875
987,2026-06-14,Herbacea,Solanum lycopersicum,Validation,30,0.133,0.181,0.839,Acer palmatum,0.828,0,Bosque Sur,21.1,41.7,0.82,0.771,0.795
988,2025-06-20,Herbacea,Solanum lycopersicum,Validation,16,0.231,0.268,0.856,Solanum lycopersicum,0.639,1,Cultivo Sur,16.8,81.6,0.946,0.902,0.923
989,2025-05-01,Herbacea,Solanum lycopersicum,Test,29,0.085,0.167,0.904,Zea mays,0.629,0,Bosque Norte,33.6,58.3,0.889,0.752,0.815
990,2025-10-06,Herbacea,Solanum lycopersicum,Validation,21,0.202,0.249,0.915,Hedera helix,0.845,0,Bosque Norte,23.8,89.3,0.94,0.916,0.928
